coupon_id,item_id,brand,brand_type,category
42,29328,206,Established,Grocery
494,29333,209,Established,Grocery
651,29346,634,Established,Grocery
42,29350,1031,Established,Grocery
43,29350,1031,Established,Grocery
37,29354,1262,Established,Pharmaceutical
1111,29370,2353,Established,Grocery
42,29372,1101,Established,Grocery
43,29372,1101,Established,Grocery
986,29382,1342,Established,Pharmaceutical
976,29383,1308,Established,Grocery
975,29383,1308,Established,Grocery
40,29425,56,Local,"Dairy, Juices & Snacks"
19,29425,56,Local,"Dairy, Juices & Snacks"
913,29428,1134,Established,Grocery
938,29430,1162,Established,Pharmaceutical
42,29452,231,Established,Grocery
43,29452,231,Established,Grocery
549,29457,328,Established,Skin & Hair Care
37,29459,4467,Established,Pharmaceutical
1079,29462,2024,Established,Grocery
549,29468,328,Established,Skin & Hair Care
42,29469,231,Established,Grocery
43,29469,231,Established,Grocery
635,29477,560,Established,Pharmaceutical
455,29479,158,Established,Pharmaceutical
986,29489,1342,Established,Pharmaceutical
43,29491,1362,Established,Grocery
42,29491,1362,Established,Grocery
1092,29511,2088,Established,Pharmaceutical
1091,29511,2088,Established,Pharmaceutical
455,29514,158,Established,Pharmaceutical
42,29536,584,Established,Grocery
43,29536,584,Established,Grocery
689,29543,686,Established,Pharmaceutical
845,29562,1016,Established,Grocery
1069,29566,1996,Established,Grocery
40,29572,56,Local,"Dairy, Juices & Snacks"
19,29572,56,Local,"Dairy, Juices & Snacks"
655,29576,644,Established,Pharmaceutical
37,29597,1262,Established,Pharmaceutical
1040,29603,1717,Established,Grocery
1041,29603,1717,Established,Grocery
37,29605,1262,Established,Pharmaceutical
986,29608,1342,Established,Pharmaceutical
40,29609,56,Local,"Dairy, Juices & Snacks"
19,29609,56,Local,"Dairy, Juices & Snacks"
43,29625,5093,Established,Grocery
42,29625,5093,Established,Grocery
279,29631,4412,Established,Pharmaceutical
492,29650,209,Established,Grocery
42,29672,1677,Established,Grocery
43,29672,1677,Established,Grocery
1016,29675,1558,Established,Grocery
985,29677,1337,Established,Grocery
953,29695,1212,Established,Grocery
43,29697,56,Local,Grocery
42,29697,56,Local,Grocery
42,29705,231,Established,Grocery
43,29705,231,Established,Grocery
43,29709,334,Established,Grocery
42,29709,334,Established,Grocery
768,29721,906,Established,Grocery
635,29725,560,Established,Pharmaceutical
969,29732,1274,Established,Pharmaceutical
562,29735,360,Established,Grocery
1069,29737,1996,Established,Grocery
43,29755,2074,Established,Grocery
42,29755,2074,Established,Grocery
549,29763,328,Established,Skin & Hair Care
549,29781,328,Established,Skin & Hair Care
597,29782,487,Established,Grocery
347,29788,56,Local,Grocery
42,29794,1101,Established,Grocery
43,29794,1101,Established,Grocery
841,29796,2088,Established,Pharmaceutical
1088,29796,2088,Established,Pharmaceutical
1089,29796,2088,Established,Pharmaceutical
1099,29796,2088,Established,Pharmaceutical
803,29802,4568,Established,Grocery
403,29811,57,Established,Grocery
405,29811,57,Established,Grocery
404,29811,57,Established,Grocery
42,29819,1263,Established,Grocery
43,29819,1263,Established,Grocery
578,29826,412,Established,Grocery
671,29827,676,Established,Grocery
670,29827,676,Established,Grocery
42,29848,1101,Established,Grocery
43,29848,1101,Established,Grocery
37,29855,1262,Established,Pharmaceutical
796,29864,967,Established,Grocery
42,29869,334,Established,Grocery
43,29869,334,Established,Grocery
1069,29879,1996,Established,Grocery
853,29880,1030,Established,Grocery
1109,29894,2320,Established,Grocery
750,29898,838,Established,Grocery
455,29914,158,Established,Pharmaceutical
43,29957,56,Local,Grocery
42,29957,56,Local,Grocery
448,29989,141,Established,Grocery
494,29992,209,Established,Grocery
455,29993,158,Established,Pharmaceutical
43,29994,206,Established,Grocery
42,29994,206,Established,Grocery
689,30016,686,Established,Pharmaceutical
496,30017,209,Established,Grocery
1088,30034,2088,Established,Pharmaceutical
1089,30034,2088,Established,Pharmaceutical
796,30042,967,Established,Grocery
562,30054,360,Established,Grocery
697,30062,702,Established,Grocery
691,30075,686,Established,Pharmaceutical
415,30080,89,Established,Grocery
37,30086,1262,Established,Pharmaceutical
934,30098,1149,Established,Pharmaceutical
1113,30100,5184,Established,Pharmaceutical
37,30121,1262,Established,Pharmaceutical
43,30122,206,Established,Grocery
42,30122,206,Established,Grocery
43,30132,1101,Established,Grocery
42,30132,1101,Established,Grocery
1079,30147,2024,Established,Grocery
488,30165,4817,Established,Grocery
43,30190,334,Established,Grocery
42,30190,334,Established,Grocery
43,30218,63,Established,Grocery
42,30218,63,Established,Grocery
796,30221,967,Established,Grocery
43,30236,206,Established,Grocery
42,30236,206,Established,Grocery
259,30239,4326,Established,Pharmaceutical
971,30242,1276,Established,Grocery
628,30247,544,Established,Grocery
534,30249,278,Established,Grocery
934,30256,1149,Established,Pharmaceutical
104,30257,56,Local,Grocery
803,30258,4568,Established,Grocery
105,30259,56,Local,Grocery
42,30262,231,Established,Grocery
43,30262,231,Established,Grocery
42,30269,584,Established,Grocery
43,30269,584,Established,Grocery
347,30275,56,Local,Grocery
496,30289,209,Established,Grocery
913,30296,1134,Established,Grocery
432,30304,119,Established,Grocery
1040,30306,1717,Established,Grocery
1041,30306,1717,Established,Grocery
42,30337,1101,Established,Grocery
43,30337,1101,Established,Grocery
705,30345,714,Established,Grocery
549,30357,328,Established,Skin & Hair Care
43,30359,206,Established,Grocery
42,30359,206,Established,Grocery
28,30377,183,Established,Pharmaceutical
432,30389,119,Established,Grocery
43,30397,38,Established,Grocery
42,30397,38,Established,Grocery
718,30406,782,Established,Grocery
810,30410,982,Established,Seafood
809,30410,982,Established,Seafood
43,30424,206,Established,Grocery
42,30424,206,Established,Grocery
40,30425,56,Local,"Dairy, Juices & Snacks"
19,30425,56,Local,"Dairy, Juices & Snacks"
43,30428,56,Local,Grocery
42,30428,56,Local,Grocery
468,30440,172,Established,Grocery
938,30449,1162,Established,Pharmaceutical
37,30457,1262,Established,Pharmaceutical
934,30462,1149,Established,Pharmaceutical
562,30471,360,Established,Grocery
42,30472,334,Established,Grocery
43,30472,334,Established,Grocery
270,30486,4358,Established,Skin & Hair Care
597,30508,487,Established,Grocery
241,30518,56,Local,Grocery
43,30549,2074,Established,Grocery
42,30549,2074,Established,Grocery
664,30560,673,Established,Pharmaceutical
618,30562,522,Established,Grocery
37,30592,1262,Established,Pharmaceutical
43,30593,904,Established,Grocery
42,30593,904,Established,Grocery
43,30602,584,Established,Grocery
42,30602,584,Established,Grocery
697,30609,702,Established,Grocery
549,30610,328,Established,Skin & Hair Care
895,30611,1101,Established,Grocery
599,30614,487,Established,Grocery
596,30614,487,Established,Grocery
468,30626,172,Established,Grocery
42,30629,584,Established,Grocery
43,30629,584,Established,Grocery
43,30648,584,Established,Grocery
42,30648,584,Established,Grocery
643,30652,611,Established,Grocery
978,30657,1311,Established,Prepared Food
40,30661,56,Local,"Dairy, Juices & Snacks"
19,30661,56,Local,"Dairy, Juices & Snacks"
1063,30673,1953,Established,Grocery
1062,30673,1953,Established,Grocery
635,30674,560,Established,Pharmaceutical
522,30681,278,Established,Grocery
524,30681,278,Established,Grocery
529,30681,278,Established,Grocery
520,30681,278,Established,Grocery
518,30681,278,Established,Grocery
42,30682,6,Established,Grocery
43,30682,6,Established,Grocery
896,30684,5023,Established,"Dairy, Juices & Snacks"
43,30685,56,Local,Grocery
42,30685,56,Local,Grocery
549,30693,328,Established,Skin & Hair Care
1081,30702,2025,Established,Grocery
42,30751,231,Established,Grocery
43,30751,231,Established,Grocery
567,30765,386,Established,Grocery
635,30776,560,Established,Pharmaceutical
43,30792,206,Established,Grocery
42,30792,206,Established,Grocery
37,30805,4467,Established,Pharmaceutical
1095,30812,2088,Established,Pharmaceutical
1096,30812,2088,Established,Pharmaceutical
38,30818,946,Established,Grocery
791,30818,946,Established,Grocery
788,30818,946,Established,Grocery
697,30825,702,Established,Grocery
913,30828,1134,Established,Grocery
42,30838,1300,Established,Grocery
43,30838,1300,Established,Grocery
38,30839,574,Established,Grocery
432,30840,119,Established,Grocery
43,30841,1132,Established,Grocery
42,30841,1132,Established,Grocery
549,30844,328,Established,Skin & Hair Care
43,30846,2074,Established,Grocery
42,30846,2074,Established,Grocery
457,30861,158,Established,Pharmaceutical
37,30873,1262,Established,Pharmaceutical
43,30889,56,Local,Grocery
42,30889,56,Local,Grocery
783,30901,946,Established,Grocery
432,30902,119,Established,Grocery
549,30918,328,Established,Skin & Hair Care
726,30922,782,Established,Grocery
666,30946,673,Established,Pharmaceutical
559,30949,350,Established,Packaged Meat
796,30954,967,Established,Grocery
538,30961,278,Established,Grocery
43,30967,584,Established,Grocery
42,30967,584,Established,Grocery
724,30968,782,Established,Grocery
612,30970,501,Established,Grocery
869,30981,1075,Established,Grocery
868,30981,1075,Established,Grocery
870,30981,1075,Established,Grocery
635,30989,560,Established,Pharmaceutical
43,30998,334,Established,Grocery
42,30998,334,Established,Grocery
43,31002,206,Established,Grocery
42,31002,206,Established,Grocery
978,31032,1311,Established,Grocery
270,31039,4356,Established,Skin & Hair Care
42,31045,2399,Established,Grocery
43,31045,2399,Established,Grocery
1069,31048,1996,Established,Grocery
724,31050,782,Established,Grocery
43,31052,1209,Established,Grocery
42,31052,1209,Established,Grocery
705,31072,714,Established,Grocery
671,31090,676,Established,Grocery
670,31090,676,Established,Grocery
432,31101,119,Established,Grocery
1069,31117,1996,Established,Grocery
270,31123,4365,Established,Skin & Hair Care
37,31131,1262,Established,Pharmaceutical
43,31158,56,Local,Grocery
42,31158,56,Local,Grocery
697,31163,702,Established,Grocery
43,31167,2074,Established,Grocery
42,31167,2074,Established,Grocery
43,31174,2074,Established,Grocery
42,31174,2074,Established,Grocery
562,31175,360,Established,Grocery
896,31177,5023,Established,"Dairy, Juices & Snacks"
43,31203,861,Established,Grocery
42,31203,861,Established,Grocery
618,31204,522,Established,Grocery
619,31204,522,Established,Grocery
838,31205,2088,Established,Pharmaceutical
840,31205,2088,Established,Pharmaceutical
1098,31205,2088,Established,Pharmaceutical
1097,31205,2088,Established,Pharmaceutical
705,31215,714,Established,Grocery
796,31224,967,Established,Grocery
43,31227,56,Local,Grocery
42,31227,56,Local,Grocery
389,31235,57,Established,Pharmaceutical
390,31235,57,Established,Pharmaceutical
833,31235,57,Established,Pharmaceutical
834,31235,57,Established,Pharmaceutical
401,31235,57,Established,Pharmaceutical
853,31242,1030,Established,Grocery
43,31247,56,Local,Grocery
42,31247,56,Local,Grocery
584,31248,461,Established,Grocery
562,31250,360,Established,Grocery
43,31259,56,Local,Grocery
42,31259,56,Local,Grocery
803,31279,4568,Established,Grocery
396,31285,57,Established,Pharmaceutical
397,31285,57,Established,Pharmaceutical
398,31285,57,Established,Pharmaceutical
399,31285,57,Established,Pharmaceutical
395,31285,57,Established,Pharmaceutical
803,31289,4568,Established,Grocery
270,31295,4364,Established,Skin & Hair Care
37,31316,4467,Established,Pharmaceutical
635,31320,560,Established,Pharmaceutical
696,31323,4541,Established,"Dairy, Juices & Snacks"
514,31335,248,Established,Grocery
618,31341,522,Established,Grocery
42,31350,334,Established,Grocery
43,31350,334,Established,Grocery
42,31377,5188,Established,Grocery
43,31377,5188,Established,Grocery
43,31386,1927,Established,Grocery
42,31386,1927,Established,Grocery
270,31390,2116,Established,Skin & Hair Care
703,31394,714,Established,Grocery
43,31411,56,Local,Grocery
42,31411,56,Local,Grocery
726,31412,782,Established,Grocery
841,31421,2088,Established,Pharmaceutical
1088,31421,2088,Established,Pharmaceutical
1089,31421,2088,Established,Pharmaceutical
43,31425,56,Local,Grocery
42,31425,56,Local,Grocery
514,31435,248,Established,Grocery
986,31439,1342,Established,Pharmaceutical
42,31449,231,Established,Grocery
43,31449,231,Established,Grocery
551,31460,4856,Established,Grocery
549,31475,328,Established,Skin & Hair Care
1111,31498,2353,Established,Grocery
691,31499,686,Established,Pharmaceutical
488,31500,4817,Established,Grocery
43,31507,334,Established,Grocery
42,31507,334,Established,Grocery
783,31525,946,Established,Grocery
43,31529,206,Established,Grocery
42,31529,206,Established,Grocery
549,31550,328,Established,Skin & Hair Care
1079,31551,2024,Established,Grocery
42,31554,231,Established,Grocery
43,31554,231,Established,Grocery
43,31564,5377,Established,Grocery
42,31564,5377,Established,Grocery
468,31568,172,Established,Grocery
787,31570,946,Established,Grocery
43,31581,206,Established,Grocery
42,31581,206,Established,Grocery
567,31583,386,Established,Grocery
42,31585,1677,Established,Grocery
43,31585,1677,Established,Grocery
37,31598,1262,Established,Pharmaceutical
40,31607,56,Local,"Dairy, Juices & Snacks"
19,31607,56,Local,"Dairy, Juices & Snacks"
549,31609,328,Established,Skin & Hair Care
522,31615,278,Established,Grocery
518,31615,278,Established,Grocery
524,31615,278,Established,Grocery
529,31615,278,Established,Grocery
520,31615,278,Established,Grocery
42,31617,334,Established,Grocery
43,31617,334,Established,Grocery
42,31625,2399,Established,Grocery
43,31625,2399,Established,Grocery
37,31629,4467,Established,Pharmaceutical
455,31653,158,Established,Pharmaceutical
899,31666,1124,Established,Grocery
1023,31672,1587,Established,Grocery
488,31685,4817,Established,Grocery
488,31693,4817,Established,Grocery
43,31708,4927,Established,Grocery
42,31708,4927,Established,Grocery
42,31720,231,Established,Grocery
43,31720,231,Established,Grocery
43,31730,1362,Established,Grocery
42,31730,1362,Established,Grocery
42,31751,584,Established,Grocery
43,31751,584,Established,Grocery
43,31762,1101,Established,Grocery
42,31762,1101,Established,Grocery
1079,31772,2024,Established,Grocery
44,31776,1124,Established,Grocery
44,31777,1124,Established,Grocery
799,31786,971,Established,Grocery
28,31819,183,Established,Pharmaceutical
736,31822,795,Established,Grocery
43,31824,2074,Established,Grocery
42,31824,2074,Established,Grocery
37,31825,1262,Established,Pharmaceutical
1091,31829,2088,Established,Pharmaceutical
1092,31829,2088,Established,Pharmaceutical
270,31840,4358,Established,Skin & Hair Care
666,31843,673,Established,Pharmaceutical
43,31854,683,Established,Grocery
42,31854,683,Established,Grocery
492,31863,209,Established,Grocery
496,31863,209,Established,Grocery
703,31872,714,Established,Grocery
42,31880,5188,Established,Grocery
43,31880,5188,Established,Grocery
457,31899,158,Established,Pharmaceutical
42,31902,231,Established,Grocery
43,31902,231,Established,Grocery
932,31907,1143,Established,Grocery
42,31908,1677,Established,Grocery
43,31908,1677,Established,Grocery
107,31913,56,Local,Grocery
1091,31923,2088,Established,Pharmaceutical
1092,31923,2088,Established,Pharmaceutical
982,31933,1337,Established,Grocery
37,31946,1262,Established,Pharmaceutical
703,31953,714,Established,Grocery
688,31998,686,Established,Pharmaceutical
687,31998,686,Established,Pharmaceutical
